blockology_node_id,node_lat,node_lon,osm_name,typology,status,pano_id,pano_date,pano_lat,pano_lon,month,year,usable,pano_snap_distance_m,grid_bearing_deg
2nd_avenue_013,40.746664,-73.974511,2nd_avenue,avenue,OK,rsVMKdjYxX-72xbIejLvyQ,2026-04,40.74667963119792,-73.97445253779192,4,2026,True,5.222658081397693,29
2nd_avenue_014,40.746822,-73.974397,2nd_avenue,avenue,OK,ddvYIqw-caJqaiq_uehpaA,2026-04,40.74683795112838,-73.9743915566449,4,2026,True,1.8320017318499093,29
2nd_avenue_015,40.74698,-73.974283,2nd_avenue,avenue,OK,fI0Eb40EVgd8rgvk39-BQQ,2026-04,40.74698840290307,-73.97427730662041,4,2026,True,1.0502673819252657,29
2nd_avenue_016,40.747138,-73.974168,2nd_avenue,avenue,OK,3_111niLyQKOOOz6XwwYkQ,2026-04,40.74715627497615,-73.97415355063035,4,2026,True,2.3687581410034237,29
2nd_avenue_017,40.747296,-73.974054,2nd_avenue,avenue,OK,m5w_WVSv_-TBdGhQHXT6fQ,2026-04,40.74732097669725,-73.9740345475127,4,2026,True,3.2246875786440086,29
2nd_avenue_018,40.747453,-73.97394,2nd_avenue,avenue,OK,F3H7tH-jgB15cam2awwb7Q,2026-04,40.74747953299718,-73.97392164245211,4,2026,True,3.3310635691974424,29
2nd_avenue_019,40.747611,-73.973826,2nd_avenue,avenue,OK,zX7pkZxowUCkRwZZ0GBqaw,2026-04,40.74763882451801,-73.97380595729354,4,2026,True,3.5246574415800955,29
2nd_avenue_020,40.747769,-73.973712,2nd_avenue,avenue,OK,CJPF6dR9rqWQicakS26sEw,2026-04,40.74780080059988,-73.97368847849543,4,2026,True,4.053384530168143,29
2nd_avenue_021,40.747927,-73.973597,2nd_avenue,avenue,OK,fKjZXKYCSzwSdxYr07GU4w,2026-04,40.74789348181063,-73.97362130928782,4,2026,True,4.252583684012541,29
2nd_avenue_022,40.748085,-73.973483,2nd_avenue,avenue,OK,dApUMUTGGwaYzW7_t8jB9g,2026-04,40.74805210475641,-73.9735051755558,4,2026,True,4.107195179495583,29
2nd_avenue_023,40.748243,-73.973369,2nd_avenue,avenue,OK,7vcZV02P3a7LEog8fTHw5g,2026-04,40.74821320946748,-73.97338635139451,4,2026,True,3.620707335254337,29
2nd_avenue_024,40.7484,-73.973255,2nd_avenue,avenue,OK,Y4IGkaDOkxrHskcVK8afsg,2026-04,40.74836905663118,-73.97327138334374,4,2026,True,3.707218825013178,29
2nd_avenue_025,40.748558,-73.97314,2nd_avenue,avenue,OK,NmzFmsHjQOKo9PC4Bboofg,2026-04,40.74856274549181,-73.97313040838588,4,2026,True,0.9650327860349677,29
2nd_avenue_026,40.748716,-73.973026,2nd_avenue,avenue,OK,GpkQvkUs4UNoxhu6eP6fBg,2026-04,40.74872207888609,-73.97301929637113,4,2026,True,0.8807897936805873,29
2nd_avenue_027,40.748874,-73.972912,2nd_avenue,avenue,OK,MM0qtzN6nSAc8YwU2gSw6A,2026-04,40.74888018432669,-73.97290379002793,4,2026,True,0.97529088530439,29
2nd_avenue_028,40.749032,-73.972798,2nd_avenue,avenue,OK,KbuWA4GZkLpI0t9kB0869w,2026-04,40.74904472541682,-73.97278370999052,4,2026,True,1.8577656634522457,29
2nd_avenue_029,40.749189,-73.972682,2nd_avenue,avenue,OK,OliAiaLn8bm1lGeT4bXuGg,2026-04,40.74920963414628,-73.97266569249466,4,2026,True,2.6742157040900603,29
2nd_avenue_030,40.749345,-73.972565,2nd_avenue,avenue,OK,CwJueWQ6lVqwdMicP4meEg,2026-04,40.74937761272185,-73.97254381872807,4,2026,True,4.041556684017114,29
2nd_avenue_031,40.749502,-73.972448,2nd_avenue,avenue,OK,zYrXx1gRYxArSxe5AXfrXg,2026-04,40.74954449589767,-73.97242113777253,4,2026,True,5.239187056994336,29
2nd_avenue_032,40.749659,-73.972331,2nd_avenue,avenue,OK,laBJSJKjDXQAUF8Xsr_EPg,2026-04,40.74962374495174,-73.97236185988515,4,2026,True,4.703785173856084,29
2nd_avenue_033,40.749815,-73.972213,2nd_avenue,avenue,OK,2ZEhBd_jQ8-9ee6Y9E_-oA,2026-04,40.74978432881142,-73.97224366277233,4,2026,True,4.278207255737294,29
2nd_avenue_034,40.749972,-73.972098,2nd_avenue,avenue,OK,Iur9Kh4W8fims5RMYmCXBA,2026-04,40.74994151442514,-73.97212914243521,4,2026,True,4.286377948626483,29
3rd_avenue_001,40.745606,-73.978227,3rd_avenue,avenue,OK,JRfca0prQB4nWzxEy4qpaA,2026-04,40.7456367475427,-73.97819252840051,4,2026,True,4.4858121215548925,29
3rd_avenue_002,40.745762,-73.97811,3rd_avenue,avenue,OK,6_7H4KCQWq3DszNdqDrYXg,2026-04,40.74579812484885,-73.97807657678077,4,2026,True,4.905450450424715,29
3rd_avenue_003,40.74592,-73.977997,3rd_avenue,avenue,OK,yhrglYYmj1T2h-8CMAbqyw,2026-04,40.74596686357236,-73.97795354064685,4,2026,True,6.368537683589811,29
3rd_avenue_004,40.746078,-73.977882,3rd_avenue,avenue,OK,nzTmlTgRO64BVHxxmVklew,2026-04,40.74604834648191,-73.97789399543424,4,2026,True,3.4486928852976013,29
3rd_avenue_005,40.746236,-73.977768,3rd_avenue,avenue,OK,XPyvOyT-HAMMLXB6LMC_IA,2026-04,40.7462239341864,-73.97776557858768,4,2026,True,1.357075561205551,29
3rd_avenue_006,40.746393,-73.977653,3rd_avenue,avenue,OK,EFOoQq4kAVLIloLqGIKVqA,2026-04,40.7463859079319,-73.97764747447083,4,2026,True,0.915732507239217,29
3rd_avenue_007,40.74655,-73.977536,3rd_avenue,avenue,OK,jSbQro0Qcyqmn8v_1-J48Q,2026-04,40.74655098050566,-73.97752730771714,4,2026,True,0.7403253387523501,29
3rd_avenue_008,40.746706,-73.977418,3rd_avenue,avenue,OK,tkrp7HNl8Z9sTan-0tklyg,2026-04,40.74671383095578,-73.97740848603986,4,2026,True,1.183462206654722,29
3rd_avenue_009,40.746863,-73.9773,3rd_avenue,avenue,OK,R2dnkktQ-xmwjd_iwwuDFg,2026-04,40.74687627929379,-73.97729002299643,4,2026,True,1.699034613733101,29
3rd_avenue_010,40.747019,-73.977182,3rd_avenue,avenue,OK,yhc7dIFm5sN_a44yGen3jA,2026-04,40.74703907381765,-73.97717559533942,4,2026,True,2.2963883116215587,29
3rd_avenue_011,40.747179,-73.977073,3rd_avenue,avenue,OK,ItA7OVlHwQzBIMKRKSmVig,2026-04,40.74719301941688,-73.97706627919912,4,2026,True,1.6585163712663873,29
3rd_avenue_012,40.747339,-73.976964,3rd_avenue,avenue,OK,dEhrHGTmoYZQu1KrQWjRBg,2026-04,40.74736523015302,-73.97694225597209,4,2026,True,3.4441473222954255,29
3rd_avenue_013,40.747499,-73.976855,3rd_avenue,avenue,OK,V7N3uRpR31__-TQYucU7rw,2026-04,40.74745790370435,-73.97687553628542,4,2026,True,4.886206563791387,29
3rd_avenue_014,40.747659,-73.976746,3rd_avenue,avenue,OK,3dpr9Xaw3kYy7tr8z0PkcA,2026-04,40.74767603956982,-73.97671393823875,4,2026,True,3.2992069154018835,29
3rd_avenue_015,40.747817,-73.976632,3rd_avenue,avenue,OK,U5KkQUrcc97LG9G9Old-Gw,2026-04,40.74783590469634,-73.97659377090181,4,2026,True,3.8457748992677194,29
3rd_avenue_016,40.747974,-73.976517,3rd_avenue,avenue,OK,oYiGY4tDiLuH_cmZXoAC0A,2026-04,40.74800687870117,-73.97646849188928,4,2026,True,5.483059500594338,29
3rd_avenue_017,40.748131,-73.976401,3rd_avenue,avenue,OK,_gNjEhXGivKelsDFUlqttA,2026-04,40.74809090124067,-73.97640562815933,4,2026,True,4.475791462896242,29
3rd_avenue_018,40.748289,-73.976287,3rd_avenue,avenue,OK,nRd2-eKVFM6YWFa6Kt6icQ,2026-04,40.74824975248353,-73.97628841998032,4,2026,True,4.365763749974567,29
3rd_avenue_019,40.748447,-73.976172,3rd_avenue,avenue,OK,tgNS8Vjtznfh-_ChcUzI6Q,2026-04,40.7484129433282,-73.97617417108215,4,2026,True,3.7913429217253114,29
3rd_avenue_020,40.748604,-73.976057,3rd_avenue,avenue,OK,B5xr9zXhZocS4Mm2YqBrPA,2026-04,40.74857252463644,-73.97605839760044,4,2026,True,3.501880380182425,29
3rd_avenue_021,40.748761,-73.975942,3rd_avenue,avenue,OK,rsTHepaS6uRTsgh34LEYdg,2026-04,40.74872822656317,-73.97594450727547,4,2026,True,3.6503553626368705,29
3rd_avenue_022,40.748919,-73.975827,3rd_avenue,avenue,OK,CAoSFkNJSE0wb2dLRUlDQWdJRENucGV1VUE.,2020-09,40.74892438638681,-73.97581877945258,9,2020,False,0.9155699269398931,29
3rd_avenue_023,40.749077,-73.975713,3rd_avenue,avenue,OK,wtzX87DyyTrvvHyStzaIlQ,2026-04,40.74906195060399,-73.97569502445396,4,2026,True,2.2568180646098086,29
3rd_avenue_024,40.749235,-73.975598,3rd_avenue,avenue,OK,aUaP0EBG3n31LfiVcCfPBA,2026-04,40.74922169049561,-73.9755782642301,4,2026,True,2.225800071646057,29
3rd_avenue_025,40.749392,-73.975484,3rd_avenue,avenue,OK,4994o0_LX4D4dFeFhrnMGQ,2026-04,40.7494016203147,-73.97544868002771,4,2026,True,3.1617506874038708,29
3rd_avenue_026,40.749549,-73.975367,3rd_avenue,avenue,OK,IUEioSnyRBDJt51SrKPrcw,2026-04,40.74956621079019,-73.97533317514262,4,2026,True,3.432370442970206,29
3rd_avenue_027,40.749706,-73.975252,3rd_avenue,avenue,OK,S1JbtInUw6Ie6xc3HaUBtg,2026-04,40.74973426843121,-73.97521130306524,4,2026,True,4.651134278755759,29
3rd_avenue_028,40.749864,-73.975137,3rd_avenue,avenue,OK,L7zD7sFzsKBVLOMftsrb3A,2026-04,40.74989714286517,-73.97509274899093,4,2026,True,5.241807252214285,29
3rd_avenue_029,40.750021,-73.975022,3rd_avenue,avenue,OK,puz41qsd5_0Yz6AAVao2VQ,2026-04,40.74997865519183,-73.9750334719264,4,2026,True,4.80667201137232,29
3rd_avenue_030,40.75018,-73.974909,3rd_avenue,avenue,OK,7F-rf9k2_oLNBG6pwM0Q8w,2026-04,40.7501400357055,-73.9749160835556,4,2026,True,4.483708954157119,29
3rd_avenue_031,40.750337,-73.974793,3rd_avenue,avenue,OK,bVy0pzYRpSELV0LWhR2sBw,2026-04,40.75029812729137,-73.97480048867278,4,2026,True,4.3682369975849955,29
3rd_avenue_032,40.750494,-73.974677,3rd_avenue,avenue,OK,hrOfoWm-mzQuXyf-pbn5Bw,2026-04,40.75045722154409,-73.9746839969402,4,2026,True,4.131832263007286,29
3rd_avenue_033,40.750651,-73.974562,3rd_avenue,avenue,OK,DsxWGUWv7NFwiKDld4xSHA,2026-04,40.75061285276131,-73.97457019547977,4,2026,True,4.2975909971021045,29
3rd_avenue_034,40.750809,-73.974447,3rd_avenue,avenue,OK,3TQKJ0m1QhUjczhyHgO25Q,2026-04,40.75077492059101,-73.97445235843563,4,2026,True,3.8162451228092658,29
Park_Ave_East_001,40.74692,-73.98137,Park_Ave_East,avenue,OK,8dcsoYSWNfJdgZH9R94U3A,2026-04,40.74688062774294,-73.98140040580847,4,2026,True,5.07225205826623,29
Park_Ave_East_002,40.747072,-73.981244,Park_Ave_East,avenue,OK,8qkpS_wAtFPlMtItoWI0iw,2026-04,40.74703790529627,-73.98128158652486,4,2026,True,4.93948679131413,29
Park_Ave_East_003,40.747227,-73.981123,Park_Ave_East,avenue,OK,_QvKtXNSgmC66-JeVbt0Mw,2026-04,40.74719766394756,-73.98115953886725,4,2026,True,4.485005666038016,29
Park_Ave_East_004,40.747385,-73.981008,Park_Ave_East,avenue,OK,o3BPaXZcpDqtHL4tvYF4RA,2026-04,40.74735262955437,-73.98104143683527,4,2026,True,4.57055054642439,29
Park_Ave_East_005,40.747542,-73.980893,Park_Ave_East,avenue,OK,r-V4vI2DSV0zXG9tXYkPoQ,2026-04,40.74751433211827,-73.98091822324848,4,2026,True,3.7389681193127133,29
Park_Ave_East_006,40.7477,-73.980778,Park_Ave_East,avenue,OK,bzsGuvb1V6d5Ae1PFlPRYQ,2026-04,40.74767115655597,-73.98080047976896,4,2026,True,3.724584345571593,29
Park_Ave_East_007,40.747857,-73.980663,Park_Ave_East,avenue,OK,CpacIjUi98DrNT3JKZAY6A,2026-04,40.74783567878912,-73.98068757868013,4,2026,True,3.1476589833692463,29
Park_Ave_East_008,40.748015,-73.980549,Park_Ave_East,avenue,OK,sXujW_LuO-PxH_eBFnLMkA,2026-04,40.74800256877816,-73.9805780851859,4,2026,True,2.813161131130918,29
Park_Ave_East_009,40.748173,-73.980436,Park_Ave_East,avenue,OK,CK5iy91aho4M-3TdIMIG6g,2026-04,40.74816516169143,-73.9804622246802,4,2026,True,2.3748761131281406,29
